material_id,actual,predicted
mp-685077,0.0,0.4382262024281269
mp-1184307,0.0,0.5885647706349202
mp-10761,0.0,0.598286648534798
mp-21273,0.0,0.598286648534798
mp-1102002,0.0,0.4305090986985233
mp-1224800,0.0,0.4305090986985233
mp-19880,0.077399999999999,0.4305090986985233
mp-2030,0.6683999999999991,0.865930077597402
mp-1922,0.313799999999999,0.7006009107142853
mp-1848,0.114099999999999,0.32705491645021617
mp-267,0.2847,0.32705491645021617
mp-20905,0.0,1.11133696517094
mp-2480,0.0,0.910265835551728
mp-2142,0.0,0.4196591684523806
mp-1183728,0.0,0.690580066666666
mp-684732,0.0,0.690580066666666
mp-1183733,0.0,0.5879631642857139
mp-943,0.0,0.6310571999999994
mp-1513,0.0,0.6385466590111638
mp-1147746,0.0,0.6637899923444971
mp-1274,0.0,0.6637899923444971
mp-1042106,0.0,0.7518272333333329
mp-1387852,0.0,0.7518272333333329
mp-1390701,0.0,0.7518272333333329
mp-2070,0.0,0.7518272333333329
mp-850049,0.0,0.7518272333333329
mp-685129,0.0,0.6673445620490612
mp-684829,0.0,0.6566215620490614
mp-1183684,0.0,0.7497780309523803
mp-11800,0.0,0.6846086620490613
mp-20456,0.0,0.6846086620490613
mp-22745,0.0,0.6917283425908893
mp-426,0.0,0.6680708425908892
mp-604908,0.0,0.6680708425908892
mp-1390196,0.0,0.6872860751442996
mp-20862,0.0,0.6872860751442996
mp-22309,0.0,0.6872860751442996
mp-684822,0.0,0.4345602915556661
mp-1183699,0.0,0.6719481968253964
mp-1226090,0.0,0.4645577707431453
mp-788,0.0,0.619161184523809
mp-1009641,0.0,0.48947699393661864
mp-1103359,0.0,0.48947699393661864
mp-9945,0.0,0.48947699393661864
mp-21991,0.0,0.7674267476190471
mp-17173,0.191799999999999,0.6319713916666662
mp-974381,0.4203,0.6319713916666662
mp-29841,0.0,0.6783058869047615
mp-1186903,0.0,0.821147688095238
mp-22555,0.0,0.8376963883116882
mp-1105666,0.0,0.8584276416666667
mp-974372,0.0,0.7156512301587296
mp-1407,0.0,0.7698577940476189
mp-32861,0.0,0.7698577940476189
mp-684800,0.0,0.7679118166666663
mp-900,0.0,0.8557449166666664
mp-1192175,0.0,0.746048783333333
mp-983,0.0,0.746048783333333
mp-1217447,0.0,0.4350865378787876
mp-684869,0.0,0.4363095378787875
mp-1101145,0.0,0.42415745909090874
mp-1101148,0.0,0.39846008558941015
mp-1217429,0.0,0.39846008558941015
mp-228,0.0,0.3994340855894102
mp-754,0.0,0.3994340855894102
mp-1341,0.0,0.6559860688895909
mp-684876,0.0,0.4266609045454542
mp-1025159,0.0,0.42651620454545414
mp-7273,0.0,0.4145523665417911
mp-1628,0.0,0.6341238022229242
mp-1188655,0.7821,0.8528657607142849
mp-861979,1.137699999999999,0.8528657607142849
mp-1101826,0.0,1.0150934184343432
mp-1102261,0.0,0.9480042568376067
mp-2833,0.5371,0.9480042568376067
mp-1184783,0.0,0.7902262839910079
mp-9888,0.0,0.9995223663530909
mp-1184749,0.0,0.9587811188755688
mp-1361,0.0517,0.9471047903762897
mp-685099,0.0,1.0174584708402705
mp-10844,0.0,0.5115258537337659
mp-10845,0.0,0.5115258537337659
mp-1103512,0.0,0.5115258537337659
mp-1551,0.0,0.5115258537337659
mp-2285,0.0,0.5115258537337659
